product_url,brand,product_name,number_of_reviews,star_rating,Price,Fragrance Family,Scent Type,Key Notes,Fragrance Description,COMPOSITION,Features,Description,Ingredients,Details
https://www.ulta.com/p/vanilla-milk-eau-de-parfum-travel-spray-pimprod2034934,Ellis Brooklyn,VANILLA MILK Eau de Parfum Travel Spray,15,3.5,32,Warm,,Top - creamy milk accord,,,PETA-certified,"""Ellis Brooklyn's VANILLA MILK Eau de Parfum Travel Spray is a vanilla as ethereal as it is addictive with two types of vanilla extracts, a touch of florals, delectable cocoa shell, rich amyris, and an addictive milk accord.""","'\nAlcohol Denat., Fragrance (Parfum), alpha-Isomethyl Ionone, Benzyl Benzoate, Citral, Hydroxycitronellal.'","[""'Details\\nFeatures\\nPETA-certified\\nPhthalate-Free\\nFragrance Family\\nWarm\\nVanilla\\nKey Notes\\nTop - creamy milk accord"", 'frangipani', 'peony rose\\nMiddle - bourbon vanilla bean', 'madagascar vanilla bean extract', 'upcycled cocoa shell extract\\nBase - benzoin resinoid', 'amyris', 'sandalwood', ""musk'""]"
https://www.ulta.com/p/bonbon-pastel-eau-de-toilette-pimprod2009473,Viktor&Rolf,BONBON Pastel Eau de Toilette,93,4.6,92,Floral,,Green Mandarin,,This signature women's floral perfume is inspired by a soft pastel sketch,,'Viktor&Rolf BONBON Pastel Eau de Toilette is an elegant perfume for women with a luminescent and fresh take on the classic BONBON fragrance for women.',"'\nAlcohol, Aqua / Water, Parfum / Fragrance, Limonene, Butyl Methoxydibenzoylmethane, Linalool, Benzyl Salicylate, Benzyl Alcohol, Geraniol, Hexyl Cinnamal, Citral, Citronellol, Hydroxycitronellal, CI 60730 / Ext. Violet 2, CI 14700 / Red 4.'","['""Details\\nComposition\\nThis signature women\'s floral perfume is inspired by a soft pastel sketch', 'BONBON Pastel is a delicate orange blossom illuminated by the freshness of citrus and softened by a tender touch of caramel.\\nThe BONBON fragrance is fresh and luminous', 'with a radiant pink heart.\\nFragrance Family\\nFloral\\nCitrus & Fresh\\nKey Notes\\nGreen Mandarin\\nBergamot\\nCaramel""']"
https://www.ulta.com/p/coco-mademoiselle-pearly-body-gel-pimprod2036215,CHANEL,COCO MADEMOISELLE Pearly Body Gel,1,5,100,Floral-woody,,Orange,,Fresh,,"'A shimmering body gel that imparts a beautiful glow. A majestic glass bottle showcases the iridescent luster of pearlescent particles. The lightweight, non-sticky formula leaves skin with a subtle satin finish and delicately scented with the ambery notes of COCO MADEMOISELLE.'","'\nAlcohol, Aqua (Water), Parfum (Fragrance), Glycerin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Linalool, Calcium Sodium Borosilicate, Limonene, Tetrahydroxypropyl Ethylenediamine, Benzyl Salicylate, Calcium Aluminum Borosilicate, Citronellol, Geraniol, Coumarin, Hexyl Cinnamal, Phytic Acid, Silica, Sodium Hydroxide, Tin Oxide, Citral, Sodium Citrate, Sodium Benzoate, Ci 77491 (Iron Oxides), Ci 77891 (Titanium Dioxide), Mica, Il66a.'","[""'Details\\nComposition\\nFresh"", 'vibrant orange and bergamot awaken the senses.\\nA clear and sensual heart reveals a transparent accord of jasmine and May rose.\\nThe scent finally unfurls with refined accents of patchouli', ""vetiver and white musk.\\nFragrance Family\\nFloral-woody\\nKey Notes\\nOrange\\nJasmine\\nMay rose'""]"
https://www.ulta.com/p/eros-pour-femme-eau-de-parfum-xlsImpprod12821087,Versace,Eros Pour Femme Eau de Parfum,29,4.2,99,Floral,Floral,Top - Sicilian Lemon,,,,"'Versace Eros Pour Femme Eau de Parfum is the primal power of a woman, captured in a radiant, sensual essence. A new legend from Versace, bursting with the passion of when Eros meets his true love, Pour Femme.'","'\nAlcohol Denat (Sd Alcohol 39-C), Fragrance, Water, Limonene, Ethylhexyl Methoxycinnamate, Benzyl Salicylate, Hexyl Cinnamal, Citronellol, Hydroxycitronellal, Alpha-Isomethyl Ionone, Linalool, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Geraniol, Citral, Farnesol, Cinnamyl Alcohol, Benzyl Benzdate, Benzyl Alcohol, Ci 19140 (Yellow 5), Ci 17200 (Red 33).'","[""'Details\\nFragrance Family\\nFloral\\nScent Type\\nFloral\\nWoody\\nMusk\\nKey Notes\\nTop - Sicilian Lemon"", 'Calabrian Bergamot', 'Pomegranate\\nMiddle - Lemon Flower', 'Sambac Jasmine Absolute', 'Jasmine Infusion', 'Peony\\nBase - Sandalwood', 'Amber', 'Musk', ""Sensual Woods'""]"
https://www.ulta.com/p/la-vie-est-belle-oui-eau-de-parfum-pimprod2032305,Lancôme,La Vie Est Belle Oui Eau de Parfum,1432,4.7,102,Floral,,Top - bergamot,,,Exceptional eau de parfum features a bright floral scent,"'Discover La Vie Est Belle Oui, the first sweet iris, rose, and jasmine Eau de Parfum by Lancôme. The fragrance for women who celebrate every moment of joy.'","'\nAlcohol, Parfum/Fragrance, Aqua/Water/Eau, Linalool, Methyl Anthranilate, Tris(Tetramethylhydroxypiperidinol) Citrate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, CI 14700/Red 4, CI 60730/Ext. Violet 2, Geraniol, Isoeugenol, Alpha-Isomethyl Ionone, Coumarin, Farnesol, Limonene, Citral, Citronellol, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate.'","['""Details\\nFeatures\\nExceptional eau de parfum features a bright floral scent', ""highlighting the most precious flowers in perfumery: the rose centifolia and the iris pallida\\nThis iconic women's perfume is made with the finest ingredients to provide a long lasting"", 'unique floral scent\\nFragrance Family\\nFloral\\nKey Notes\\nTop - bergamot', 'pink pepper', 'juicy raspberry accord\\nMiddle - jasmine', 'rich rose centifolia', 'ylang ylang\\nBase - patchouli', 'gourmand accord', 'iris""']"
https://www.ulta.com/p/santal-gray-eau-de-parfum-pimprod2035050,Lake & Skye,Santal Gray Eau de Parfum,26,4.8,98,Fresh Woody,,Top - bergamot,,,Blended in organic sugarcane alcohol,"'Lake & Skye Santal Gray Eau de Parfum. A discreet sexiness. Smooth sandalwood, violet leaf, musk and cardamom; a novel approach to Santal, for all. Your daily ritual, Santal Gray.'","'\nAlcohol Denat. (Organic Sugar Cane Alcohol), Fragrance/Parfum, Water/Eau/Aqua, Alpha-Isomethyl Ionone, Citral, Farnesol, Geraniol, Limonene, Linalool.'","[""'Details\\nFeatures\\nBlended in organic sugarcane alcohol\\nFree of parabens"", 'phthalates and sulfates\\nVegan and Cruelty Free\\nAllure 2022 Best of Beauty Award Winner\\nFragrance Family\\nFresh Woody\\nKey Notes\\nTop - bergamot', 'cardamom', 'carrot\\nMiddle - watery accord', 'jasmine', 'violet leaf\\nBase - sandalwood', 'amber', ""musk'""]"
https://www.ulta.com/p/n5-leau-eau-de-toilette-spray-pimprod2015925,CHANEL,N°5 L'EAU Eau de Toilette Spray,15,4.5,146,Fresh,,May Rose,,N°5 L'EAU features dynamic,,"""CHANEL N°5 L'EAU Eau de Toilette is the N°5 of today. A modern, fresh and vibrant embodiment of the now and forever scent. Timeless and audacious, simple and sophisticated.""","'\nALCOHOL, AQUA (WATER), PARFUM (FRAGRANCE), LIMONENE, LINALOOL, CITRONELLOL, HEXYL CINNAMAL, ALPHA-ISOMETHYL IONONE, GERANIOL, COUMARIN, BENZYL BENZOATE, BENZYL SALICYLATE, CITRAL, FARNESOL, ISOEUGENOL, BENZYL ALCOHOL, EUGENOL, IL93-1.\nDisclaimer: Please be aware that ingredient lists may change or vary from time to time. To confirm that a CHANEL product is suitable for your personal use, please consult the list of ingredients that is included on the product packaging.'","['""Details\\nComposition\\nN°5 L\'EAU features dynamic', 'crisp top notes of Lemon', 'Mandarin and Orange.\\nThe emblematic heart of the bouquet unfolds with May Rose', 'Jasmine and Ylang Ylang.\\nBehind this floral whirlwind lies the vibrant echo of cedar accompanied by soft and cottony musk notes.\\nFragrance Family\\nFresh\\nKey Notes\\nMay Rose\\nCitrus Accord""']"
https://www.ulta.com/p/n5-eau-de-toilette-spray-pimprod2015922,CHANEL,N°5 Eau de Toilette Spray,11,4.6,125,Floral,,May Rose,,Powerful top notes,,"'A warm, bright version of the now and forever fragrance, CHANEL N°5 Eau de Toilette Spray launched in 1924, just 3 years after the creation of the iconic Parfum.'",'Shipping & Coupon Restrictions',"[""'Details\\nComposition\\nPowerful top notes"", 'dominated by Ylang Ylang and Neroli', 'are enhanced by aldehydes.\\nAt the very heart of the fragrance is the fullness of a magnificent floral accord with Rose and Jasmine.\\nA base of Vanilla', ""Vetiver and Sandalwood creates a warm and vibrant trail.\\nFragrance Family\\nFloral\\nKey Notes\\nMay Rose\\nSandalwood'""]"
https://www.ulta.com/p/sun-fruit-eau-de-parfum-pimprod2032319,Ellis Brooklyn,SUN FRUIT Eau de Parfum,12,3.9,105,Fruity,,Top - bergamot,,,PETA-certified,"""Tan lines, ripe fruit, bare skin, SUN FRUIT Eau de Parfum by Ellis Brooklyn is a creamy and unapologetic blend of fresh fig, bergamot, handpicked jasmine, cyclamen, coconut and vanilla. Addictive and aspirational, it's the kind of scent that inspires vacation day dreams.""","'\nAlcohol Denat., Fragrance (Parfum), Water (Aqua/Eau), Citric Acid, Tetrahydroxypropyl Ethylene Diamine, Benzyl Alcohol, Benzyl Salicylate, Citral, Citronellol, Coumarin, Farnesol, Geraniol, Hydroxycitronellal, Limonene, Linalool.'","[""'Details\\nFeatures\\nPETA-certified\\nCruelty Free\\nParaben-Free\\nPhthalate-Free\\nFragrance Family\\nFruity\\nSolar Floral\\nWarm\\nKey Notes\\nTop - bergamot"", 'plum leaves', 'fresh fig', 'pear\\nMiddle - handpicked jasmine', 'cyclamen', 'orris', 'orange blossom\\nBase - amber', 'vanilla planifolia', 'musks', ""coconut'""]"
https://www.ulta.com/p/dylan-blue-pour-femme-eau-de-parfum-travel-spray-pimprod2001938,Versace,Dylan Blue Pour Femme Eau de Parfum Travel Spray,64,4.6,30,Floral,Floral,Top - Blackcurrant,,,,'Versace Dylan Blue Pour Femme Eau de Parfum Travel Spray is a refreshing sorbet of granny smith apple with contemporary floral notes.',"'\nAlcohol Denat. (Sd Alcohol 39-C), Fragrance, Water, Benzyl Salicylate, Limonene, Citronellol, Hydroxycitronellal, Alpha-Isomethyl Ionone, Ethylhexyl Methoxycinnamate, Linalool, Benzyl Benzoate, Hexyl Cinnamal, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Geraniol, Citral, Benzyl Alcohol, Farnesol, Cinnamyl Alcohol.'","[""'Details\\nFragrance Family\\nFloral\\nScent Type\\nFloral\\nFruity\\nWoody\\nKey Notes\\nTop - Blackcurrant"", 'Granny Smith', 'Clover Accord', 'Forget-Me-Not', 'ShisoliaSmith\\nMiddle - Eglantine Rose', 'Pétalia', 'Rosyfolia', 'Icy Infusion of Peach', 'Jasmine\\nBase - Styrax White', 'Smoothwoods', 'Musk', ""Patchouli Coeur'""]"
https://www.ulta.com/p/white-tea-eau-de-toilette-xlsImpprod16041833,Elizabeth Arden,White Tea Eau de Toilette,597,4.6,62,Woody Floral,,Top - mandarin,,,,"'Elizabeth Arden White Tea Eau de Toilette is a harmonious blend of Italian mandarin, sea breeze accord, white tea extract, Turkish rose absolute, madras wood, and a trio of tranquility musks.'","'\nAlcohol Denat., Water/Aqua/Eau, Parfum/Fragrance, Butylene Glycol, Camellia Sinensis Leaf Extract, Propylene Glycol, Citronellol, Coumarin, Farnesol, Geraniol, Limonene, Linalool, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Ext. Violet 2 (CI 60730).'","[""'Details\\nFragrance Family\\nWoody Floral\\nKey Notes\\nTop - mandarin"", 'clary sage essence', 'sea breeze accord', 'white fern\\nMiddle - white tea extract', 'mate absolute', 'white iris accord', 'rose absolute', 'sapucaya atmospheric\\nBase - madras wood', 'ambrette seed absolute', 'tonka bean absolute', 'ambermax', ""a trio of tranquility musk'""]"
https://www.ulta.com/p/wanderlust-hair-body-mist-travel-set-pimprod2032614,Pacifica,Wanderlust Hair & Body Mist Travel Set,12,4.1,15,,,Island Vanilla: creamy rich bourbon,,,Includes their three best-selling hair and body mists,"""Pacifica's Wanderlust Hair & Body Mist Travel Set features three travel-sized, statement-making aromas you can wear from head to toe.""","'\nIsland Vanilla: Aqua, Sorbitan Oleate Decylglucoside Crosspolymer, Parfum*, Sodium Gluconate, Sodium Benzoate, Potassium Sorbate, Citric Acid.\nIndian Coconut Nectar: Aqua, Sorbitan Oleate Decylglucoside Crosspolymer, Parfum*, Sodium Gluconate, Sodium Benzoate, Potassium Sorbate, Citric Acid.\nTahitian Gardenia: Aqua, Sorbitan Oleate Decylglucoside Crosspolymer, Parfum*, Sodium Gluconate, Sodium Benzoate, Potassium Sorbate, Citric Acid.\n*Their scent blend with natural and/or essential oils.'","[""'Details\\nFeatures\\nIncludes their three best-selling hair and body mists\\nTravel-sized for on-the-go or gifting\\nCan be worn from head to toe\\nAlcohol-free\\nMade in the USA with global ingredients\\nThese pretty bottles are made with 100% PCR (Post Consumer Recycled) plastic. Recycle them again!\\n100% Vegan\\nCruelty Free\\nKey Notes\\nIsland Vanilla: creamy rich bourbon"", 'vanilla\\nIndian Coconut Nectar: fresh coconut', 'vanilla', 'creamy vetiver\\nTahitian Gardenia: gardenia', 'jasmine', 'orange flowers', 'tea leaves', ""ylang ylang\\nIncludes\\nIsland Vanilla (2.0 oz)\\nIndian Coconut Nectar (2.0 oz)\\nTahitian Gardenia (2.0 oz)'""]"
https://www.ulta.com/p/idole-nectar-eau-de-parfum-purse-spray-pimprod2034071,Lancôme,Idôle Nectar Eau de Parfum Purse Spray,2734,4.7,31,Floral,,Top - rose soufflé,,,Idôle Nectar is an olfactory treat,"'Lancôme Idôle Nectar Eau de Parfum Purse Spray is a modern gourmand floral perfume for women featuring rose essence, notes of mouth-watering warm caramel popcorn and irresistible Bourbon Vanilla.'","'\nAlcohol, Parfum/Fragrance, Aqua/Water/Eau, Methyl Anthranilate, Tris(Tetramethylhydroxypiperidinol) Citrate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, CI 14700/Red 4, CI 19140/Yellow 5, CI 60730/Ext. Violet 2, Linalool, Geraniol, Eugenol, Isoeugenol, Methyl 2-Octynoate, Coumarin, Farnesol, Limonene, Hydroxycitronellal, Citral, Citronellol, Hexyl Cinnamal, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate.'","['""Details\\nFeatures\\nIdôle Nectar is an olfactory treat', 'a reinvention of the sweet and floral fragrance.\\nA unique', 'avant-garde scent which marries a faceted rose bouquet with a sweet blast of popcorn deliciousness', 'Idôle Nectar cannot be ignored', 'and rather is meant to stand out.\\nWith its bold design', 'peachy color and holographic effect', ""it perfectly encapsulates Idôle's mission to empower and inspire those who wear it.\\nWith a bottle made of recycled glass"", 'the perfume serves as a part of Lancôme\'s commitments to care for our planet and allows you to feel empowered in your purchase.\\nThis captivating fragrance is formulated with sustainably sourced ingredients.\\nFragrance Family\\nFloral\\nKey Notes\\nTop - rose soufflé\\nMiddle - mouth-watering popcorn accord\\nBase - irresistible bourbon vanilla""']"
https://www.ulta.com/p/bamboo-eau-de-toilette-xlsImpprod14531021,Gucci,Bamboo Eau de Toilette,154,4.7,111,Woody,Woody Floral,Top - bergamot,,,,"""Fresher and brighter, Bamboo EDT unfolds with a sheer sensuality. Captivating, convincing, this free-spirited attitude characterizes Gucci's scent Bamboo.""","'\nAlcohol Denat., Fragrance, Water, Ethylhexyl Methoxycinnamate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bht, Linalool, Limonene, Hydroxycitronellal, Geraniol, Alpha-Isomethyl Ionone, Benzyl Alcohol, Isoeugenol, Citral, Benzyl Benzoate, Citronellol, Farnesol, Eugenol, Benzyl Salicylate, Ci 17200 (Red 33), Ci 19140 (Yellow 5), Ci 60730 (Ext. Violet 2).'","[""'Details\\nFragrance Family\\nWoody\\nScent Type\\nWoody Floral\\nKey Notes\\nTop - bergamot"", 'orange blossom', 'pear', 'mandarin essence\\nMiddle - lily', 'ylang ylang extra comoros', 'sambac jasmine petals\\nBase - ambergris', 'sandalwood', 'vanilla', ""white musky notes'""]"
https://www.ulta.com/p/vanilla-musk-fragrance-oil-roll-on-pimprod2035312,Nemat,Vanilla Musk Fragrance Oil Roll-On,4,4.8,20.99,,,Top - classic vanilla,,,Sustainable Packaging,'The Vanilla Musk Fragrance Oil Roll-On from Nemat is a sophisticated gourmand scent with enticing Vanilla notes supported by light musks. It is a soft and subtle yet long lasting fragrance. The blend of vanilla and musk creates an aura of comfort and enticement.',"'\nFragrance, Simmondsia Chinensis (Jojoba) Seed Oil.'","[""'Details\\nFeatures\\nSustainable Packaging\\nTravel Friendly Roll-On Bottle\\nCruelty-Free\\nFormulated Without\\nParabens\\nPhthalates\\nAlcohol\\nGlycols\\nKey Notes\\nTop - classic vanilla\\nMiddle - baked Goods\\nBase - warm musk'""]"
https://www.ulta.com/p/voce-viva-intensa-eau-de-parfum-pimprod2026825,Valentino,Voce Viva Intensa Eau de Parfum,742,4.7,80,Floral,,Top - Bergamot,,The sound of your voice,,"""Valentino Voce Viva Intensa Eau de Parfum is a bold couture women's perfume with a feminine bouquet of white flowers amplified by Jasmin Absolute, twisted with addictive crystal moss and intensified Bourbon Vanilla.""","'\nAlcohol, Parfum/Fragrance, Aqua/Water/Eau, Benzyl Salicylate, Benzyl Alcohol, Hydroxycitronellal, Butyl Methoxydibenzoylmethane, Limonene, Ethylhexyl Salicylate, Alpha-Isomethy Ionone, Citronellol, Linalool, Methyl Anthranilate, Geraniol, Coumarin, Tris(Tetramethylhydroxypiperidinol)Citrate, Citral, Farnesol, Benzyl Benzoate, CI 14700/Red4, CI 19140/Yellow5, CI 60730/Ext.Violet2.'","['""Details\\nComposition\\nThe sound of your voice', 'the scent of your fragrance', ""both a magnetic presence.\\nVoce Viva is a floral perfume that celebrates every woman's unique voice in one declaration: My voice"", 'My strength.\\nA long-lasting vanilla perfume with an invitation to voice dreams', ""and to live them.\\nAn intense woody floral women's fragrance"", 'an ode to Valentino multi-faceted femininity\\nA floral', ""bergamot scent reawakened in the spirit of Valentino's contemporary femininity - couture Orange Blossom flower and opulent Jasmin Absolute paired with luminous Bergamot and Mandarin accord.\\nThis harmony is made unexpectedly addictive through a bold Crystal Moss intensified by a double dose of enveloping Vanilla Bourbon.\\nFragrance Family\\nFloral\\nKey Notes\\nTop - Bergamot"", 'Mandarin Accord\\nMiddle - Orange Blossom Absolute', 'Jasmine Grandiflorum\\nBottom - Bourbon Vanilla', 'Crystal Moss""']"
https://www.ulta.com/p/allure-eau-de-toilette-spray-pimprod2015852,CHANEL,ALLURE Eau de Toilette Spray,8,4.5,125,Floral,,Mandarin,,Sparkling notes of mandarin combine with the softness of May Rose and the sensuality of Vanilla.,,"'Clean and sheer, warm and sexy, CHANEL ALLURE Eau de Toilette is a floral, fresh oriental fragrance that finds an expression unique to each woman. Difficult to define, impossible to resist.'",'Shipping & Coupon Restrictions',"[""'Details\\nComposition\\nSparkling notes of mandarin combine with the softness of May Rose and the sensuality of Vanilla.\\nA lighter"", 'more relaxed concentration', 'with the perfect balance of abstract flowers', ""freshness and Oriental notes.\\nFragrance Family\\nFloral\\nKey Notes\\nMandarin\\nMay Rose'""]"
https://www.ulta.com/p/amazing-grace-jasmine-eau-de-toilette-pimprod2020982,Philosophy,Amazing Grace Jasmine Eau de Toilette,673,4.3,58,Floral,Warm Floral,Top - bergamot,,,,"'Sensuous, luminous, alluring. This twist on Grace by Philosophy is a sensuous and alluring bouquet of jasmine petals blended with coconut water, bergamot and musk.'","'\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Benzyl Salicylate, Ethylhexyl Methoxycinnamate, Hexyl Cinnamal, Butyl Methoxydibenzoylmethane, Hydroxycitronellal, Limonene, Geraniol, Ethylhexyl Salicylate, Linalool, Benzyl Alcohol, Alcohol, Tris (Tetramethylhydroxypiperidinol) Citrate, Citral, Benzyl Benzoate, Citronellol, Propylene Glycol, BHT, Ext. FD&C Violet No. 2 (Ci 60730), FD&C Blue No. 1 (Ci 42090).'","[""'Details\\nFragrance Family\\nFloral\\nScent Type\\nWarm Floral\\nKey Notes\\nTop - bergamot"", 'neroli', 'lemon\\nMiddle - jasmine', 'rose', 'muguet', 'orange blossom', ""coconut water\\nBase - musk blend'""]"
https://www.ulta.com/p/ange-ou-demon-le-secret-eau-de-parfum-xlsImpprod2020003,Givenchy,Ange ou Démon le Secret Eau de Parfum,69,4.6,102,Sweet,Fruity,Head: Cranberry,,,,"""Givenchy's Ange ou Démon le Secret Eau de Parfum is a fruity, sensual fragrance with a mysterious duality. A burst of cranberry and lemon is underpinned by the refreshing aroma of green tea leaf. A luminous base of blond wood reveals a captivating accord, revealing a perfume as delicate as dawn.""","'\nAlcohol, Parfum (Fragrance), Aqua (Water), Limonene, Ethylhexyl Methoxycinnamate, Linalool, Butyl Methoxydibenzoylmethane, Butylene Glycol Dicaprylate/Dicaprate, Citral, Bht, Citronellol, Geraniol, Eugenol Tocopherol, Ci 14700 (Red 4), Ci 19140 (Yellow 5), Ci 60730 (Ext. Violet 2).'","[""'Details\\nFragrance Family\\nSweet\\nScent Type\\nFruity\\nKey Notes\\nHead: Cranberry\\nHeart: Tea"", ""Jasmine\\nBase: Blond Wood'""]"
https://www.ulta.com/p/idole-power-creme-pimprod2024823,Lancôme,Idôle Power Créme,18,4.6,52,Floral,,Top - bergamot (citrus),,,,"'Lancôme Idôle Power Créme is a scented moisturizer with a non-greasy, lightweight formula that is true to the classic Idôle perfume.'","'\nWater, Glycerin, Propanediol, Butyrospermum Parkii Butter / Shea Butter, Parfum / Fragrance, Isopropyl Palmitate, Cetyl Alcohol, Myristyl Myristate, Zea Mays Starch / Corn Starch, Olea Europaea Fruit Oil / Olive Fruit Oil, Anastatica Hierochuntica Extract, C12-13 Alkyl Lactate, Betaine, Carbomer, Sodium Hydroxide, Sodium Polyacrylate, Caprylyl Glycol, Citric Acid, Polyglyceryl-3 Methylglucose Distearate, Benzoic Acid, Linalool, Geraniol, Coumarin, Farnesol, Limonene, Citronellol, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate.'","[""'Details\\nFragrance Family\\nFloral\\nKey Notes\\nTop - bergamot (citrus)"", 'juicy pear', 'pink peppercorn\\nMiddle - rose', 'jasmine\\nBase - white musks', 'vanilla', 'patchouli', ""cedarwood'""]"
https://www.ulta.com/p/eau-de-parfum-naturelle-pimprod2026921,Chloé,Eau de Parfum Naturelle,358,4,149,Floral,Woody Rose,Top - cedrat essence,,,,"'Chloé introduces Eau de Parfum Naturelle, formulated with 100% natural origin fragrance that combines luxury and nature in a scent. Eau de Parfum Naturelle is a fresh, floral and woody perfume for women with a vegan formulation and organic rose at its heart.'","'\nAlcohol Denat., Aqua/Water/Eau, Parfum/Fragrance, Limonene, Linalool, Citral, Eugenol, Rosa Damascena Flower Oil, Geraniol, Citronellol, Farnesol, Benzyl Alcohol.'","[""'Details\\nFragrance Family\\nFloral\\nScent Type\\nWoody Rose\\nKey Notes\\nTop - cedrat essence"", 'cassis bourgeon absolute\\nMiddle - organic rose essence', 'neroli essence\\nBase - cedar essence', ""mimosa absolute'""]"
https://www.ulta.com/p/ariel-disney-princess-parfum-purse-spray-pimprod2012112,DefineMe Fragrance,Ariel Disney Princess Parfum Purse Spray,15,3.8,28,,,Top - neroli,,,,"""DefineMe Fragrance's Ariel Disney Princess Parfum will evoke your sense of wanderlust with beachy fresh, warm floral, and delectably creamy coconut notes.""","""\nAlcohol Denat (Organic Sugarcane Alcohol), Cocos Nucifera (Coconut) Oil, Perfum/Fragrance (Defineme's Own Fragrance Blend With Natural And Essential Oils), Elettarria Cardamum Miniscula (Cardamom) Seed Oil, Jasminum Officinale (Jasmine) Flower Oil, Polianthes Tuberose (Tuberose) Extract, Cananga Odorata (Ylang Ylang) Flower Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Limon (Lemon) Peel Oil.""","[""'Details\\nBenefits\\nClean"", 'Cruelty-free & Vegan\\nRefillable bottle\\nCrafted with love in the USA\\nMade with fresh fragrance', 'organic alcohol derived from sugarcane & fractionated coconut oil\\nGluten-free & does not contain phthalates', 'parabens', 'petroleum', 'formaldehyde', 'BHT\\nFor every bottle $1 goes to help educate young women in developing countries\\nKey Notes\\nTop - neroli', 'bergamot\\nMiddle - jasmine', 'lilac\\nBase - tonka bean', 'coconut', ""driftwood'""]"
https://www.ulta.com/p/tiffany-sheer-eau-de-toilette-pimprod2016063,Tiffany & Co.,Tiffany Sheer Eau de Toilette,351,4.5,97,Floral,Soft Floral,Top - blackcurrant,,,,"'A bright & sparkling interpretation of the signature fragrance, Tiffany Sheer by Tiffany & Co. is a vibrant floral scent with notes of ylang ylang, black currant & iris.'","'\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Limonene, Ethylhexyl Methoxycinnamate, Citronellol, Hydroxycitronellal, Linalool, Hexyl Cinnamal, Benzophenone-3, Ethylhexyl Salicylate, Geraniol, Butyl Methoxydibenzoylmethane, Alpha-Isomethyl Ionone, Benzyl Benzoate, Alcohol, Benzyl Salicylate, Tris(Tetramethylhydroxypiperidinol) Citrate, Propylene Glycol, Farnesol, Methyl 2-Octynoate, Benzyl Alcohol, Bht, Ext. D&C Violet No. 2 (CI 60730).'","[""'Details\\nFragrance Family\\nFloral\\nScent Type\\nSoft Floral\\nKey Notes\\nTop - blackcurrant\\nMiddle - ylang ylang\\nBase - iris'""]"
https://www.ulta.com/p/pleasures-eau-de-parfum-mini-xlsImpprod4240005,Estée Lauder,Pleasures Eau de Parfum Mini,782,4.8,34,Floral,Sheer Floral,Top - White Lily,,,,'Pleasures Eau de Parfum Mini by Estée Lauder is a delightful spirit in fragrance.',"'\nAlcohol Denat., Pleasures Fragrance (Parfum), Water\\Aqua\\Eau, Butylphenyl Methylpropional, Dilauryl Thiodipropionate, Citronellol, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Geraniol, Linalool, Limonene, Hydroxycitronellal, Eugenol, Benzyl Benzoate, Benzyl Alcohol, Cinnamyl Alcohol, Citral.'","[""'Details\\nFragrance Family\\nFloral\\nScent Type\\nSheer Floral\\nKey Notes\\nTop - White Lily"", 'Violet Leaves', 'Green Accents\\nMiddle - Black Lilac', 'White Peony', 'Karo-Karounde Blossoms', 'Baie Rose', 'Pink Rose', 'Jasmine\\nBase - Sandalwood', ""Patchouli'""]"
https://www.ulta.com/p/good-girl-eau-de-parfum-rollerball-xlsImpprod18731061,Carolina Herrera,Good Girl Eau de Parfum Rollerball,90,4.7,30,Floral,,Top - sambac jasmine,,,,"""The Carolina Herrera Good Girl Eau de Parfum Rollerball is the ultimate femme fatale fragrance with sensual jasmine and the seductive tonka bean. It's so good to be bad. Perfect for on the go.""","'\nAlcohol Denat., Parfum (Fragrance), Aqua (Water), Linalool, Hydroxycitronellal, Benzyl Salicylate, Coumarin, Ethylhexyl Methoxycinnamate, Benzyl Benzoate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Limonene, Geraniol, Citronellol, Isoeugenol, Hexyl Cinnamal, Benzyl Alcohol, Citral, Ci 60730 (Ext. Violet 2).'","[""'Details\\nFragrance Family\\nFloral\\nKey Notes\\nTop - sambac jasmine"", 'tuberose crystal\\nMiddle - velvet almond\\nBase - tonka bean', 'cocoa', ""coffee bean'""]"
