,product_url,brand,product_name,number_of_reviews,star_rating,Price,Fragrance Family,Scent Type,Key Notes,COMPOSITION,Features,Ingredients,Description,Details
97,https://www.ulta.com/p/amber-fragrance-oil-roll-on-pimprod2022388,Nemat,Amber Fragrance Oil Roll-On,-163,4.2,['$20.99'],,,,,Clean Ingredients,"['Ingredients\nFragrance, Simmondsia Chinensis (Jojoba) Seed Oil.']","['The Amber Fragrance Oil Roll-On from Nemat has a subtle yet long-lasting scent - one drop goes a long way. This fragrance blends with your body chemistry to create your own unique scent. This is Nemat\'s signature ""skin-scent"" with fresh, inspiring, soft and clean notes.']",{'Features': 'Clean Ingredients'}
98,https://www.ulta.com/p/si-passione-eau-de-parfum-xlsImpprod18851472,ARMANI,Sì Passione Eau de Parfum,"-5,676",4.7,['$80.00'],Floral Fruity,,Sparkling Pear & Blackcurrant,A passionate,,"['Ingredients\nAlcohol, Parfum/Fragrance, Aqua/Water, Hydroxycitronellal, Alpha-Isomethyl Ionone, Limonene, Benzyl Salicylate, Linalool, Citronellol, Benzyl Alcohol, Hexyl Cinnamal, Isoeugenol, Citral, Geraniol, Coumarin.']","[""ARMANI Sì Passione Eau de Parfum is a fruity and floral women's perfume with notes of rose, pear, and woody vanilla for the woman who is feminine and free.""]","{'Composition': 'A passionate', 'Fragrance Family': 'Floral Fruity', 'Key Notes': 'Sparkling Pear & Blackcurrant'}"
99,https://www.ulta.com/p/libre-eau-de-parfum-intense-pimprod2018118,Yves Saint Laurent,Libre Eau de Parfum Intense,-657,4.7,['$85.00'],Warm Floral,,Top - lavender essence,,LIBRE means free. It is a celebration of freedom: a fragrance for those who do what they want and dare to be exactly who they are.,"['Ingredients\nAlcohol, Parfum/Fragrance, Aqua/Water, Linalool, Citronellol Benzyl Salicylate, Limonene Butyl Methoxydibenzoylmethane Methyl Anthranilate Benzyl Alcohol, Coumarin, Hydroxycitronellal Geraniol, Citral, Farnesol, Alpha-Isomethyl Ionone, CI 15985/Yellow 6, CI 60730/Ext. Violet 2, CI 19140/Yellow 5 CI 14700/Red 4.']",['Yves Saint Laurent Libre Eau de Parfum Intense is the more sensual take on the iconic Eau de Parfum. The signature notes of lavender essence from France and Moroccan orange blossom combine with glowing orchid and warm vanilla to push the perfume to the extreme.'],"{'Features': 'LIBRE means free. It is a celebration of freedom: a fragrance for those who do what they want and dare to be exactly who they are.', 'Fragrance Family': 'Warm Floral', 'Key Notes': 'Top - lavender essence'}"
100,https://www.ulta.com/p/vanilla-musk-fragrance-oil-pimprod2022390,Nemat,Vanilla Musk Fragrance Oil,-151,4.5,['$20.99'],,,,,Clean Ingredients,"['Ingredients\nFragrance, Simmondsia Chinensis (Jojoba) Seed Oil.']","['The Vanilla Musk Fragrance Oil from Nemat is a sweet gourmand scent which lingers on throughout the day - one drop goes a long way. This fragrance can be described as sweet and enticing, with vanilla as the central note supported by musky undertones.']",{'Features': 'Clean Ingredients'}
101,https://www.ulta.com/p/ralph-eau-de-toilette-VP11080,Ralph Lauren,Ralph Eau de Toilette,"-4,727",4.7,['$85.00'],Fresh Flora & Citrus,,Top - Apple,,Ralph Eau de Toilette by Ralph Lauren is a lightweight yet long-lasting sparkling perfume for women that begins with refreshing fruity notes of apple,"['Ingredients\nAlcohol, Parfum / Fragrance, Aqua / Water, Linalool, Hexyl Cinnamal, Limonene, Benzyl Alcohol, Isoeugenol, T-Butyl Alcohol, Citronellol, Citral, Denatonium Benzoate.']","[""Ralph Eau de Toilette by Ralph Lauren is a fresh and fruity women's fragrance featuring refreshing notes of apple, mandarin, magnolia, and musk.""]","{'Features': 'Ralph Eau de Toilette by Ralph Lauren is a lightweight yet long-lasting sparkling perfume for women that begins with refreshing fruity notes of apple', 'Fragrance Family': 'Fresh Flora & Citrus', 'Key Notes': 'Top - Apple'}"
102,https://www.ulta.com/p/coco-mademoiselle-leau-privee-eau-pour-la-nuit-spray-pimprod2020309,CHANEL,COCO MADEMOISELLE L'EAU PRIVÉE Eau Pour la Nuit Spray,-15,4.2,['$125.00'],Floral,,Jasmine,Composed by CHANEL In-House Perfumer Creator Olivier Polge,,"['Ingredients\nAlcohol, Aqua (Water), Parfum (Fragrance), Peg-40 Hydrogenated Castor Oil, Linalool, Limonene, Benzyl Salicylate, Citronellol, Geraniol, Hexyl Cinnamal, Coumarin, Dicaprylyl Carbonate, Glycerin, Butyl Methoxydibenzoylmethane, Jasminum Sambac (Jasmine) Leaf Cell Extract, Rosa Centifolia Flower Extract, CI 19140 (Yellow 5), CI 17200 (Red 33), CI 14700 (Red 4), IL44-1.\nDisclaimer: Please be aware that ingredient lists may change or vary from time to time. To confirm that a CHANEL product is suitable for your personal use, please consult the list of ingredients that is included on the product packaging.']","[""CHANEL COCO MADEMOISELLE L'EAU PRIVÉE Eau Pour la Nuit Eau de Parfum is a delicate, sensual fragrance designed to be worn at night.""]","{'Composition': 'Composed by CHANEL In-House Perfumer Creator Olivier Polge', 'Fragrance Family': 'Floral', 'Key Notes': 'Jasmine'}"
103,https://www.ulta.com/p/guilty-pour-femme-eau-de-toilette-xlsImpprod2570027,Gucci,Guilty Pour Femme Eau de Toilette,"-1,658",4.3,['$73.00'],Floral,Amber Floral,Top - mandora,,,"['Ingredients\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Alpha-Isomethyl Ionone, Benzyl Salicylate, BHT, Cinnamyl Alcohol, Citral, Citronellol, Coumarin, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Methoxycinnamate, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Isoeugenol, Limonene, Linalool, Red 4 (CI 14700), Yellow 5 (CI 19140), Ext. Violet 2 (CI 60730).']",['Gucci Guilty Pour Femme Eau de Toilette is defined by a signature Fougère accord of geranium. Intimate and magical Lilac flower laced with Amber radiates warmth and grace.'],"{'Fragrance Family': 'Floral', 'Scent Type': 'Amber Floral', 'Key Notes': 'Top - mandora'}"
104,https://www.ulta.com/p/tiffany-love-eau-de-parfum-her-pimprod2021295,Tiffany & Co.,Tiffany & Love Eau de Parfum For Her,-582,4.5,['$118.00'],Floral,Floral Woody,Top - blue basil,,,"['Ingredients\nAqua/Water/Eau, Ethylhexyl Methoxycinnamate, Benzyl Salicylate, Limonene, Benzophenone-3, Ethylhexyl Salicylate, Hydroxycitronellal, Butyl Methoxydibenzoylmethane, Geraniol, Linalool, Citral, Citronellol, Benzyl Alcohol, Bht, Ext. D&C Violet No. 2 (Ci 60730), D&C Red No. 33 (Ci 17200).']","['Tiffany & Love Eau de Parfum For Her by Tiffany & Co. is a tribute to modern love. A floral, woody scent.']","{'Fragrance Family': 'Floral', 'Scent Type': 'Floral Woody', 'Key Notes': 'Top - blue basil'}"
105,https://www.ulta.com/p/her-eau-de-parfum-rollerball-pimprod2001016,Burberry,Her Eau de Parfum Rollerball,"-2,897",4.5,['$31.00'],Gourmand,Fruity Gourmand,Top - red and dark berries,,,"['Ingredients\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Ethylhexyl Methoxycinnamate, Alpha-Isomethyl Ionone, Ethylhexyl Salicylate, Limonene, Butyl Methoxydibenzoylmethane, Hexyl Cinnamal, Citronellol, Linalool, BHT, Alcohol, Tris(Tetramethylhydroxypiperidinol) Citrate, Ext. Violet 2 (CI 60730), Red 33 (CI 17200), Yellow 5 (CI 19140).']","['Burberry Her Eau de Parfum Rollerball is the embodiment of the Londoner attitude - adventurous, spirited and bold. A vibrant fruity gourmand capturing the spirit of London.']","{'Fragrance Family': 'Gourmand', 'Scent Type': 'Fruity Gourmand', 'Key Notes': 'Top - red and dark berries'}"
106,https://www.ulta.com/p/happy-heart-perfume-spray-VP11392,Clinique,Happy Heart Perfume Spray,-586,4.8,['Sale Price $35.70'],Floral,,Top: mandarin,,A rich,"['Ingredients\nAlcohol Denat., Clinique Happy Heart Fragrance (Parfum), Water / Aqua / Eau, Butylphenyl Methylpropional, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Hydroxycitronellal, Hexyl Cinnamal, Linalool, Limonene, Citronellol, Geraniol, Isoeugenol, Amyl Cinnamal, Benzyl Alcohol, Citral, Benzyl Benzoate, Ext. Violet 2 (CI 60730).\nPlease be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.']","['Clinique Happy Heart Perfume Spray is a wealth of flowers, a hint of warmth, a deepening of emotions. Wear it and have a happy heart.']","{'Features': 'A rich', 'Fragrance Family': 'Floral', 'Key Notes': 'Top: mandarin'}"
107,https://www.ulta.com/p/flowerbomb-ruby-orchid-eau-de-parfum-pimprod2031488,Viktor&Rolf,Flowerbomb Ruby Orchid Eau de Parfum,-399,4.6,['$88.00'],Fruity Floral,,Top - vine peach accord,,Inspired by the theatrical tradition of the burlesque,"['Ingredients\nAlcohol, Parfum/Fragrance, Aqua/Water/Eau, Linalool, Benzyl Salicylate, Benzyl Alcohol, Butyl Methoxydibenzoylmethane, Hydroxycitronellal, Limonene, Coumarin, Methyl Anthranilate, Isoeugenol, Benzyl Benzoate, Citronellol, Citral, CI 17200/Red 33, CI 60730/Ext. Violet 2.']","[""Viktor&amp;Rolf Flowerbomb Ruby Orchid Eau de Parfum is a captivating floral women's fragrance with a touch of a carnal scent, fit for a femme fatale.""]","{'Features': 'Inspired by the theatrical tradition of the burlesque', 'Fragrance Family': 'Fruity Floral', 'Key Notes': 'Top - vine peach accord'}"
108,https://www.ulta.com/p/brit-her-eau-de-parfum-VP10147,Burberry,Brit For Her Eau de Parfum,-416,4.7,['$89.00'],Flora,Sweet Floral,Top - pear,,,"['Ingredients\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Butylphenyl Methylpropional, Hexyl Cinnamal, Limonene, Hydroxycitronellal, Alpha-Isomethyl Ionone, Geraniol, Citronellol, Linalool, Benzyl Alcohol, Citral.']","['Burberry Brit For Her Eau de Parfum is a candied floral fragrance that is sensual and addictive. Crisp, icy pear, sugared almond and intense vanilla.']","{'Fragrance Family': 'Flora', 'Scent Type': 'Sweet Floral', 'Key Notes': 'Top - pear'}"
109,https://www.ulta.com/p/idole-aura-eau-de-parfum-pimprod2025951,Lancôme,Idôle Aura Eau de Parfum,"-1,839",4.7,['$60.00'],Floral,,Top - essence of isparta & centifolia roses,,Idôle Aura stands tall as its bottle and radiates a white glow resembling a powerful halo,"['Ingredients\nAlcohol, Parfum/Fragrance, Aqua/Water/Eau, Benzyl Salicylate, Benzyl Alcohol, Hydroxycitronellal, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Hexyl Cinnamal, Linalool, Limonene, Citronellol, Alpha-Isomethyl Ionone, Coumarin, Benzyl Benzoate, Farnesol, Geraniol, Methyl Anthranilate, Tris (Tetramethylhydroxypiperidinol) Citrate, Citral, Eugenol, CI 14700/Red 4, CI 60730/Ext. Violet 2.']","['Lancôme Idôle Aura Eau de Parfum is a sun-kissed floral perfume that eludes the essence of rose and dazzling jasmine, accented by a refreshing aroma of salted vanilla.']","{'Features': 'Idôle Aura stands tall as its bottle and radiates a white glow resembling a powerful halo', 'Fragrance Family': 'Floral', 'Key Notes': 'Top - essence of isparta & centifolia roses'}"
110,https://www.ulta.com/p/beautiful-magnolia-eau-de-parfum-pimprod2022124,Estée Lauder,Beautiful Magnolia Eau de Parfum,"-7,715",4.8,['$132.00'],Floral,Woody Floral,Top - Magnolia Petals,,,"['Ingredients\nAlcohol Denat., Fragrance (Parfum), Water\\Aqua\\Eau, Linalool, Benzyl Salicylate, Hexyl Cinnamal, Citronellol, Alpha-Isomethyl Ionone, Limonene, Hydroxycitronellal, Geraniol, Cinnamyl Alcohol, Citral, Benzyl Alcohol, Coumarin, Isoeugenol, Methyl 2-Octynoate, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Red 33 (Ci 17200), Ext. Violet 2 (Ci 60730), Yellow 5 (Ci 19140).\nPlease be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.']","['Dare to love with Estée Lauder Beautiful Magnolia Eau de Parfum. A hypnotic blend with signature notes of lush magnolia, solar gardenia, warm woods and luminous musk. Romantic, feminine and radiant.']","{'Fragrance Family': 'Floral', 'Scent Type': 'Woody Floral', 'Key Notes': 'Top - Magnolia Petals'}"
111,https://www.ulta.com/p/fever-eau-de-parfum-pimprod2003449,Jimmy Choo,Fever Eau de Parfum,-295,4.7,['$66.00'],Floral,Floral Gourman,Top - Black Plum Nectar,,,"['Ingredients\nAlcohol Denat. (Sd Alcohol 39,C), Parfum (Fragrance), Aqua (Water), Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Butyl Methoxydibenzoymethane, Bht, Ci 60730 (Ext. Violet 2), Benzyl Salicylate, Linalool, Butylphenyl Methylpropional, Alpha,Isomethyl Ionone, Citronellol, Hydroxycitronellal, Coumarin, Limonene, Geraniol, Citral, Benzyl Benzoate.']",['Jimmy Choo Fever Eau de Parfum is an addictive and sensual fragrance.'],"{'Fragrance Family': 'Floral', 'Scent Type': 'Floral Gourman', 'Key Notes': 'Top - Black Plum Nectar'}"
112,https://www.ulta.com/p/light-blue-eau-de-toilette-travel-spray-xlsImpprod4920073,Dolce&Gabbana,Light Blue Eau de Toilette Travel Spray,-608,4.6,['$29.00'],Floral,Floral Fruity,Cedar,,,"['Ingredients\nAlcohol, Parfum (Fragrance), Aqua (Water), Limonene, Ethylhexyl Methoxycinnamate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Citral, Cinnamal, Linalool, Bht.']","['This colorful, fresh, floral fruity Dolce&Gabbana Light Blue Eau de Toilette Travel Spray reflects the sensuality of the Mediterranean lifestyle.']","{'Fragrance Family': 'Floral', 'Scent Type': 'Floral Fruity', 'Key Notes': 'Cedar'}"
113,https://www.ulta.com/p/miss-dior-absolutely-blooming-eau-de-parfum-xlsImpprod14631121,Dior,Miss Dior Absolutely Blooming Eau de Parfum,"-4,807",4.6,['$90.00'],Floral,Fruity Floral,Rose,,,"['Ingredients\n#09247/A Alcohol, Parfum (Fragrance), Aqua (Water), Linalool, Benzyl Salicylate, Limonene, Citronellol, Hydroxycitronellal, Hexyl Cinnamal, Ethylhexyl Methoxycinnamate, Alpha-Isomethyl Ionone, Bht, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Citral, Geraniol, Coumarin, Isoeugenol, Benzyl Alcohol, Tocopherol, Ci 60730 (Ext.Violet 2), Disodium Edta.']","[""Miss Dior Absolutely Blooming Eau de Parfum is an extravagant floral delight you return to again and again. It's deliciously irresistible.""]","{'Fragrance Family': 'Floral', 'Scent Type': 'Fruity Floral', 'Key Notes': 'Rose'}"
114,https://www.ulta.com/p/yellow-diamond-eau-de-toilette-xlsImpprod4230037,Versace,Yellow Diamond Eau de Toilette,-398,4.6,['$65.00'],Floral,Floral,Top - Citron from Diamante,,,"['Ingredients\nAlcohol Denat. (Sd Alcohol 39-C), Fragrance, Water, Alpha-Isom Ethyl, Ionone, Benzyl Salicylate, Butyl Methoxydibenzoylmethane, Butylphenyl Methylpropional, C.I. 17200 (Red 33), C.I. 19140 (Yellow 5), Citral, Citronellol, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool, Propylene Glycol.']","['Versace Yellow Diamond Eau de Toilette... Pure as sunlight, an extraordinary bright hue that radiates with a fiery intensity, sparkling the way only a diamond can.']","{'Fragrance Family': 'Floral', 'Scent Type': 'Floral', 'Key Notes': 'Top - Citron from Diamante'}"
115,https://www.ulta.com/p/libre-eau-de-toilette-pimprod2023720,Yves Saint Laurent,Libre Eau de Toilette,-898,4.8,['$72.00'],Floral,,Lavendar Essence,,,"['Ingredients\nAlcohol, Parfum / Fragrance, Aqua / Water / Eau, Linalool, Limonene, Butyl Methoxydibenzoylmethane, Coumarin, Methyl Anthranilate, Benzyl Alcohol, Hydroxycitronellal, Citronellol, Benzyl Salicylate, Citral, Geraniol, Cinnamyl Alcohol, Tris (Tetramethylhydroxypiperidinol) Citrate, Isoeugenol, Farnesol, Ci 14700 / Red 4, Ci 19140 / Yellow 5, Ci 60730 / Ext. Violet 2., (F.I.L. C267903/1).']","[""Libre Eau de Toilette is a bright and fresh interpretation of the iconic Yves Saint Laurent Eau de Parfum. Bursts of French Lavender Essence and Moroccan Orange Blossom combine with an icy White Tea Accord to create a modern and youthful women's perfume.""]","{'Fragrance Family': 'Floral', 'Key Notes': 'Lavendar Essence'}"
116,https://www.ulta.com/p/libre-le-parfum-pimprod2034820,Yves Saint Laurent,Libre Le Parfum,"-1,226",4.6,['$155.00'],Warm Floral,,Top - lavender,,The first parfum in the Libre collection,"['Ingredients\nAlcohol, Parfum/Fragrance, Aqua/Water/Eau, Linalool, Limonene, Methyl Anthranilate, Benzyl Salicylate, Hydroxycitronellal, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Benzyl Alcohol, Coumarin, Geraniol, Citronellol, Alpha-Isomethyl Ionone, Citral, Isoeugenol, Tris(Tetramethylhydroxypiperidinol) Citrate, Farnesol, CI 14700/Red 4, CI 19140/Yellow 5, CI 60730/Ext. Violet 2, CI 15985/Yellow 6, CI 42090/Blue 1.']","['Yves Saint Laurent Libre Le Parfum is the warm and spicy interpretation on the classic Eau de Parfum. A bold and long-lasting floral parfum for women enriched with cool lavender, sensual orange blossom and warm saffron accord from the YSL Beauty Ourika Community Garden.']","{'Features': 'The first parfum in the Libre collection', 'Fragrance Family': 'Warm Floral', 'Key Notes': 'Top - lavender'}"
117,https://www.ulta.com/p/flowerbomb-nectar-eau-de-parfum-pimprod2031924,Viktor&Rolf,Flowerbomb Nectar Eau de Parfum,"-1,013",4.8,['$175.00'],Warm Florals,,Top - living gunpowder/benzoin resinoid,,In this fragrance,"['Ingredients\nAlcohol, Parfum/Fragrance, Aqua/Water, Linalool, Limonene, Benzyl Salicylate, Benzyl Alcohol, Citronellol, Coumarin, Alpha-Isomethyl Ionone, Methyl Anthranilate, Citral, Geraniol, CI 60730/Ext. Violet 2, CI 14700/Red 4.']","[""Viktor&amp;Rolf Flowerbomb Nectar Eau de Parfum is an intense floral perfume that delves into the heart of the classic Flowerbomb perfume, emerging as an intoxicating elixir with notes of warm florals that evoke visions of distinctly feminine moments with each mist of this intense women's perfume.""]","{'Features': 'In this fragrance', 'Fragrance Family': 'Warm Florals', 'Key Notes': 'Top - living gunpowder/benzoin resinoid'}"
118,https://www.ulta.com/p/idole-eau-de-parfum-purse-spray-pimprod2008762,Lancôme,Idôle Eau de Parfum Purse Spray,"-14,206",4.6,['$31.00'],Fresh Floral,,Top - bergamot,,This fresh floral fragrance,"['Ingredients\nAlcohol, Parfum / Fragrance, Aqua / Water / Eau, Methyl Anthranilate, Tris(Tetramethylhydroxypiperidinol) Citrate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Ci 14700 / Red 4, Ci 60730 / Ext. Violet 2, Linalool, Geraniol, Eugenol, Alpha-Isomethyl Ionone, Methyl-2-Octynoate, Coumarin, Farnesol, Limonene, Hydroxycitronellal, Citral, Citronellol, Hexyl Cinnamal, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate.']","['Sophisticated, yet modern, Idôle Eau de Parfum by Lancôme empowers you to dream bigger. This fresh fragrance pulsates through the day bursts of inviting florals, energizing citrus and sultry white musks.']","{'Features': 'This fresh floral fragrance', 'Fragrance Family': 'Fresh Floral', 'Key Notes': 'Top - bergamot'}"
119,https://www.ulta.com/p/angel-eau-de-parfum-xlsImpprod3920101,MUGLER,Angel Eau de Parfum,"-1,172",4.5,['$180.00'],Warm & Spicy,,Bergamot,,Each facet of this sweet,"['Ingredients\nAlcohol, Parfum/Fragrance, Aqua/Water/Eau, Butylphenyl Methylpropional, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Bht, Coumarin, Limonene, Linalool, Geraniol, Amyl Cinnamal, Citronellol, Benzyl Salicylate, Citral, Farnesol, Hexyl Cinnamal, Eugenol, Benzyl Benzoate, Isoeugenol, Ci 60730/Ext, Violet 2, Ci 19140/Yellow 5, Ci 42090/Blue 1, Ci 17200/Red 33.']","[""Celestial. Delicious. Fearless. ANGEL Eau de Parfum by MUGLER is a sparkling women's perfume with notes of with bergamot, praline, and patchouli leaf.""]","{'Features': 'Each facet of this sweet', 'Fragrance Family': 'Warm & Spicy', 'Key Notes': 'Bergamot'}"
120,https://www.ulta.com/p/la-belle-eau-de-parfum-pimprod2034073,Jean Paul Gaultier,La Belle Eau de Parfum,-245,4.4,['$70.00'],Amber,,Top - bergamot,,,['Shipping & Coupon Restrictions'],"[""Jean Paul Gautier's La Belle Eau de Parfum is a fresh amber paradise. Notes of juicy citrus fruits, explosive green pear, zesty bergamot and torrid vanilla.""]","{'Fragrance Family': 'Amber', 'Key Notes': 'Top - bergamot'}"
121,https://www.ulta.com/p/cashmere-mist-eau-de-parfum-xlsImpprod640940,Donna Karan,Cashmere Mist Eau de Parfum,-322,4.6,['$124.00'],Floral,Warm & Spicy Floral,Top - Lily of the Valley,,,"['Ingredients\nAlcohol Denat., Cashmere Mist Fragrance (Parfum), Water\\Aqua\\Eau, Benzyl Salicylate, Butylphenyl Methylpropional, Alpha-Isomethyl Ionone, Linalool, Limonene, Coumarin, Benzyl Benzoate, Hydroxycitronellal, Geraniol, Citral, Citronellol, Hexyl Cinnamal, Farnesol, Benzyl Cinnamate, Eugenol, Benzyl Alcohol, Isoeugenol.']","[""The ultimate layer of luxury. Donna Karan Cashmere Mist is the iconic scent of self-indulgence. A way to treat yourself each and every day, it's an alluring Eau de Parfum infused with essences of Moroccan jasmine, lily of the valley and warm sandalwood.""]","{'Fragrance Family': 'Floral', 'Scent Type': 'Warm & Spicy Floral', 'Key Notes': 'Top - Lily of the Valley'}"
122,https://www.ulta.com/p/mon-paris-intensement-eau-de-parfum-pimprod2014067,Yves Saint Laurent,Mon Paris Intensément Eau de Parfum,-173,4.5,['$80.00'],Floral,,Top - black currant,,The heart of this women's perfume is a sensual and elegant rose that combines with bold black currant and white musk to create an intense,"['Ingredients\nAlcohol, Water, Benzyl Salicylate, Linalool, Benzyl Alcohol, Hydroxycitronellal, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Butyl Methoxydibenzoylmethane, Limonene, Coumarin, Citronellol, Geraniol, Cinnamyl Alcohol, Methyl Anthranilate, Amyl Cinnamal, Citral, Benzyl Benzoate, Ci 60730 / Ext. Violet 2, Anise Alcohol, Ci 42090 / Blue 1, Ci 15985 / Yellow 6.']","[""Mon Paris Intensément is a daring take on the classic Yves Saint Laurent perfume. Bold notes of rose, black currant, and white musk create a sensual women's fragrance.""]","{'Features': ""The heart of this women's perfume is a sensual and elegant rose that combines with bold black currant and white musk to create an intense"", 'Fragrance Family': 'Floral', 'Key Notes': 'Top - black currant'}"
123,https://www.ulta.com/p/flora-gorgeous-gardenia-eau-de-parfum-rollerball-pimprod2026914,Gucci,Flora Gorgeous Gardenia Eau de Parfum Rollerball,-878,4.3,['$35.00'],Rich White Floral,,Top - pear blossom,,This product is a 2022 Allure Best of Beauty award winner.,"['Ingredients\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Benzyl Salicylate, Hydroxycitronellal, Limonene, Coumarin, Linalool, Farnesol, Benzyl Benzoate, Citronellol, Benzyl Alcohol.']","['Gucci Flora Gorgeous Gardenia Eau de Parfum Rollerball is a delicious potion of joy built around the Gardenia flower blended with solar Jasmine absolute, cheerful Pear Blossom accord and sweet Brown Sugar accord. A signature floral scent for all free-spirited women full of positive energy.']","{'Features': 'This product is a 2022 Allure Best of Beauty award winner.', 'Fragrance Family': 'Rich White Floral', 'Key Notes': 'Top - pear blossom'}"
124,https://www.ulta.com/p/eternity-eau-de-parfum-2505,Calvin Klein,Eternity Eau de Parfum,-144,4.7,['$107.00'],Floral,Warm Floral,Top - freesia,,,"['Ingredients\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Eugenol, Linalool, Ethylhexyl Methoxycinnamate, Hydroxycitronellal, Benzophenone-3, Ethylhexyl Salicylate, Butylmethoxydibenzoylmethane, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Geraniol, Isoeugenol, Cinnamyl Alcohol, Limonene, Bht, Propylene Glycol, Benzyl Alcohol, Benzyl Benzoate, Acrylates/Octylacrylamide Copolymer, Hydrolyzed Jojoba Esters, Fd&C Yellow No. 5 (Ci 19140), Fd&C Red, No. 4 (Cl 14700).']",['Romantic. Timeless. Feminine. Calvin Klein Eternity Eau de Parfum was inspired by the ideal of lasting love and intimacy. A harmonious blend of white flowers and creamy woods.'],"{'Fragrance Family': 'Floral', 'Scent Type': 'Warm Floral', 'Key Notes': 'Top - freesia'}"
125,https://www.ulta.com/p/jimmy-choo-eau-de-parfum-xlsImpprod4760589,Jimmy Choo,Jimmy Choo Eau de Parfum,-507,4.6,['$66.00'],Sweet,Fruity Chypre,Top - Pear,,,"['Ingredients\nAlcohol Denat. (Sd Alcohol 39-C), Parfum (Fragrance), Benzyl Salicylate, Linalool, Limonene, Benzyl Alcohol, Aqua (Water), Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Ci 60730 (Ext. Violet 2).']","['Jimmy Choo Eau de Parfum has luminous green top notes, a heart of rich and exotic tiger orchid and lingering sensual base notes of sweet toffee and Indonesian patchouli that leave a sensual memory on the skin.']","{'Fragrance Family': 'Sweet', 'Scent Type': 'Fruity Chypre', 'Key Notes': 'Top - Pear'}"
126,https://www.ulta.com/p/flowerbomb-eau-de-parfum-travel-size-perfume-xlsImpprod18531275,Viktor&Rolf,Flowerbomb Eau de Parfum Travel Size Perfume,"-9,142",4.8,['$33.00'],Fresh Floral,,Top - cattleya orchid,The ultimate floral fantasy,,"['Ingredients\nAlcohol, Parfum / Fragrance, Aqua / Water, Benzyl Salicylate, Linalool, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Limonene, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Coumarin, Benzyl Alcohol, Benzyl Benzoate, Citral, CI 19140 / Yellow 5, CI 60730 / Ext. Violet 2, CI 17200 / Red 33.']","['A lavish floral perfume for women, Viktor&Rolf Flowerbomb Eau de Parfum is an explosion of intense floral notes. Now in a TSA travel size spray.']","{'Composition': 'The ultimate floral fantasy', 'Fragrance Family': 'Fresh Floral', 'Key Notes': 'Top - cattleya orchid'}"
